Price,Area,No. of Bedrooms,Gymnasium,SwimmingPool,IndoorGames,ClubHouse,CarParking,Hospital,Children'splayarea,LiftAvailable,GolfCourse,city
11900000,1850,3,1,1,1,1,1,0,1,1,0,Bangalore
4854000,1116,2,1,0,0,0,0,0,1,1,0,Bangalore
5561000,1209,2,1,0,0,0,0,0,1,0,0,Bangalore
5694000,1238,2,1,0,0,0,0,0,1,0,0,Bangalore
5750000,1250,2,1,0,0,0,0,0,1,0,0,Bangalore
5497000,1195,2,1,0,0,0,0,0,1,0,0,Bangalore
5625000,1223,2,1,0,0,0,0,0,1,0,0,Bangalore
4815000,1107,2,1,0,0,0,0,0,1,1,0,Bangalore
5050000,1161,2,1,0,0,0,0,0,1,1,0,Bangalore
4619000,1062,2,1,0,0,0,0,0,1,1,0,Bangalore
4785000,1100,2,1,0,0,0,0,0,1,1,0,Bangalore
7356000,1113,2,1,1,1,1,1,0,1,1,0,Bangalore
6916000,1040,2,1,1,1,1,1,0,1,1,0,Bangalore
7778000,1183,2,1,1,1,1,1,0,1,1,0,Bangalore
7452000,1129,2,1,1,1,1,1,0,1,1,0,Bangalore
7428000,1125,2,1,1,1,1,1,0,1,1,0,Bangalore
7873999,1199,2,1,1,1,1,1,0,1,1,0,Bangalore
44900000,4450,4,1,1,0,0,0,0,1,1,0,Bangalore
43400000,4310,4,1,1,0,0,0,0,1,1,0,Bangalore
40300000,4000,4,1,1,0,0,0,0,1,1,0,Bangalore
4972000,1143,2,1,0,0,0,0,0,1,1,0,Bangalore
4737000,1089,2,1,0,0,0,0,0,1,1,0,Bangalore
8218000,1505,3,1,1,1,1,1,0,1,1,0,Bangalore
8370999,1535,3,1,1,1,1,1,0,1,1,0,Bangalore
8039000,1470,3,1,1,1,1,1,0,1,1,0,Bangalore
5868000,1045,2,1,1,1,1,1,0,1,1,0,Bangalore
6021000,1075,2,1,1,1,1,1,0,1,1,0,Bangalore
7194000,1290,2,1,1,1,1,1,0,1,1,0,Bangalore
7581000,1380,2,1,1,1,1,1,0,1,1,0,Bangalore
8137000,1465,3,1,1,1,1,1,0,1,1,0,Bangalore
19300000,1901,3,1,1,1,1,1,0,1,1,0,Bangalore
30900000,3029,3,1,1,1,1,1,0,1,1,0,Bangalore
17500000,1447,3,1,1,1,1,1,0,1,1,0,Bangalore
25000000,2293,4,1,1,1,1,1,0,1,1,0,Bangalore
5500000,1170,2,1,0,0,0,0,0,0,0,0,Bangalore
9267000,1685,3,1,1,1,1,1,0,1,0,0,Bangalore
8717000,1585,3,1,1,1,1,1,0,1,0,0,Bangalore
8045999,1463,3,1,1,1,1,1,0,1,0,0,Bangalore
7631999,1482,3,1,1,0,1,1,0,1,0,0,Bangalore
6612000,1284,2,1,1,0,1,1,0,1,0,0,Bangalore
5443000,1057,2,1,1,0,1,1,0,1,0,0,Bangalore
5339000,1047,2,1,1,0,0,1,0,1,1,0,Bangalore
5253000,1030,2,1,1,0,0,1,0,1,1,0,Bangalore
8088000,1586,3,1,1,0,0,1,0,1,1,0,Bangalore
7073000,1387,3,1,1,0,0,1,0,1,1,0,Bangalore
6395000,1254,2,1,1,0,0,1,0,1,1,0,Bangalore
7272000,1426,3,1,1,0,0,1,0,1,1,0,Bangalore
7109000,1394,3,1,1,0,0,1,0,1,1,0,Bangalore
7293000,1430,3,1,1,0,0,1,0,1,1,0,Bangalore
7655000,1501,3,1,1,0,0,1,0,1,1,0,Bangalore
6808000,1335,3,1,1,0,0,1,0,1,1,0,Bangalore
11600000,1835,3,1,1,1,1,1,0,1,1,0,Bangalore
11700000,1850,3,1,1,1,1,1,0,1,1,0,Bangalore
11700000,1860,3,1,1,1,1,1,0,1,1,0,Bangalore
11200000,1765,3,1,1,1,1,1,0,1,1,0,Bangalore
11500000,1830,3,1,1,1,1,1,0,1,1,0,Bangalore
11000000,1730,3,1,1,1,1,1,0,1,1,0,Bangalore
8800000,1195,2,1,1,1,1,1,0,1,1,1,Bangalore
15400000,2321,3,1,1,1,1,1,0,1,1,1,Bangalore
7900000,1393,3,1,1,0,1,1,0,1,1,0,Bangalore
16500000,1800,3,1,0,0,1,0,0,0,1,0,Bangalore
3024000,720,1,1,0,0,0,0,0,1,1,0,Bangalore
5250000,1250,2,1,0,0,0,0,0,1,1,0,Bangalore
5145000,1225,2,1,0,0,0,0,0,1,1,0,Bangalore
4998000,1190,2,1,0,0,0,0,0,1,1,0,Bangalore
5040000,1200,2,1,0,0,0,0,0,1,1,0,Bangalore
4620000,1100,2,1,0,0,0,0,0,1,1,0,Bangalore
3420000,1140,2,1,0,0,0,1,0,1,1,0,Bangalore
2820000,940,2,1,0,0,0,1,0,1,1,0,Bangalore
3960000,1320,3,1,0,0,0,1,0,1,1,0,Bangalore
3479999,1160,2,1,0,0,0,1,0,1,1,0,Bangalore
2880000,960,2,1,0,0,0,1,0,1,1,0,Bangalore
3180000,1060,2,1,0,0,0,1,0,1,1,0,Bangalore
5100000,1140,2,1,0,0,1,0,0,1,1,0,Bangalore
8800000,1195,2,1,1,1,1,1,0,1,1,1,Bangalore
15400000,2321,3,1,1,1,1,1,0,1,1,1,Bangalore
11000000,1655,3,1,1,1,1,1,0,1,1,1,Bangalore
5250000,1080,2,0,0,0,0,0,0,0,0,0,Bangalore
8230000,1555,3,1,1,1,1,0,0,1,1,0,Bangalore
5400000,960,2,1,1,0,0,0,1,1,1,0,Bangalore
5400000,1225,2,0,0,0,0,0,0,0,0,0,Bangalore
8500000,1555,3,1,1,1,1,0,0,1,1,0,Bangalore
8600000,1555,3,1,1,1,1,0,0,1,1,0,Bangalore
10200000,1576,3,1,1,1,1,1,0,1,1,0,Bangalore
11100000,1709,3,1,1,1,1,1,0,1,1,0,Bangalore
10000000,1550,3,1,1,1,1,1,0,1,1,0,Bangalore
11700000,1813,3,1,1,1,1,1,0,1,1,0,Bangalore
11299999,1746,3,1,1,1,1,1,0,1,1,0,Bangalore
11100000,1717,3,1,1,1,1,1,0,1,1,0,Bangalore
10800000,1665,3,1,1,1,1,1,0,1,1,0,Bangalore
10700000,1657,3,1,1,1,1,1,0,1,1,0,Bangalore
11500000,1773,3,1,1,1,1,1,0,1,1,0,Bangalore
13100000,1846,3,1,1,0,0,0,0,0,0,0,Bangalore
10500000,1482,3,1,1,0,0,0,0,0,0,0,Bangalore
9614000,1346,2,1,1,0,0,0,0,0,0,0,Bangalore
8800000,1232,2,1,1,0,0,0,0,0,0,0,Bangalore
26200000,2600,4,1,1,1,1,1,0,1,1,0,Bangalore
36200000,3590,4,1,1,1,1,1,0,1,1,0,Bangalore
37500000,3701,4,1,1,1,1,1,0,1,1,0,Bangalore
31700000,3170,4,1,1,1,1,1,0,1,1,0,Bangalore
28400000,2807,4,1,1,1,1,1,0,1,1,0,Bangalore
7262000,1462,3,1,1,1,1,1,0,1,1,0,Bangalore
6659999,1172,2,1,1,1,1,1,0,1,1,0,Bangalore
8087000,1478,3,1,1,1,1,1,0,1,1,0,Bangalore
6213000,1251,2,1,1,1,1,1,0,1,1,0,Bangalore
7840000,1589,3,1,1,1,1,1,0,1,1,0,Bangalore
8897000,1629,3,1,1,1,1,1,0,1,1,0,Bangalore
7262000,1462,3,1,1,1,1,1,0,1,1,0,Bangalore
29300000,3012,4,0,1,0,1,0,0,1,1,0,Bangalore
9999000,1901,3,1,1,1,1,1,1,1,1,0,Bangalore
25500000,1839,3,1,1,0,1,1,0,1,1,0,Bangalore
34000000,2461,4,1,1,0,1,1,0,1,1,0,Bangalore
17500000,1249,2,1,1,0,1,1,0,1,1,0,Bangalore
34500000,2503,4,1,1,0,1,1,0,1,1,0,Bangalore
19500000,1385,2,1,1,0,1,1,0,1,1,0,Bangalore
8800000,1195,2,1,1,1,1,1,0,1,1,1,Bangalore
15400000,2321,3,1,1,1,1,1,0,1,1,1,Bangalore
11000000,1655,3,1,1,1,1,1,0,1,1,1,Bangalore
9277000,1275,2,1,1,1,1,1,0,1,0,0,Bangalore
11600000,1615,3,1,1,1,1,1,0,1,0,0,Bangalore
10900000,1515,3,1,1,1,1,1,0,1,0,0,Bangalore
10500000,1455,3,1,1,1,1,1,0,1,0,0,Bangalore
9859000,1360,3,1,1,1,1,1,0,1,0,0,Bangalore
4550000,1011,1,1,1,1,1,1,0,1,1,0,Bangalore
40400000,3517,4,1,1,1,1,1,0,1,1,0,Bangalore
33100000,2883,3,1,1,1,1,1,0,1,1,0,Bangalore
40199999,3498,4,1,1,1,1,1,0,1,1,0,Bangalore
41600000,3621,4,1,1,1,1,1,0,1,1,0,Bangalore
33600000,2929,3,1,1,1,1,1,0,1,1,0,Bangalore
32000000,2791,3,1,1,1,1,1,0,1,1,0,Bangalore
5771000,1178,2,1,1,0,1,0,1,1,0,0,Bangalore
6412000,1309,2,1,1,0,1,0,1,1,0,0,Bangalore
8362000,1707,3,1,1,0,1,0,1,1,0,0,Bangalore
6388000,1304,2,1,1,0,1,0,1,1,0,0,Bangalore
3747000,765,1,1,1,0,1,0,1,1,0,0,Bangalore
7309000,1492,3,1,1,0,1,0,1,1,0,0,Bangalore
5354000,1093,2,1,1,0,1,0,1,1,0,0,Bangalore
4595000,938,1,1,1,0,1,0,1,1,0,0,Bangalore
8323000,1699,3,1,1,0,1,0,1,1,0,0,Bangalore
7348000,1500,3,1,1,0,1,0,1,1,0,0,Bangalore
9494000,1938,3,1,1,0,1,0,1,1,0,0,Bangalore
7234999,1477,3,1,1,0,1,0,1,1,0,0,Bangalore
6241000,1274,2,1,1,0,1,0,1,1,0,0,Bangalore
5266000,1075,2,1,1,0,1,0,1,1,0,0,Bangalore
4982000,1017,2,1,1,0,1,0,1,1,0,0,Bangalore
8514000,1738,3,1,1,0,1,0,1,1,0,0,Bangalore
6285000,1283,2,1,1,0,1,0,1,1,0,0,Bangalore
6158000,1257,2,1,1,0,1,0,1,1,0,0,Bangalore
3488000,712,1,1,1,0,1,0,1,1,0,0,Bangalore
8234999,1120,2,1,1,0,0,0,0,1,1,0,Bangalore
10600000,1450,3,1,1,0,0,0,0,1,1,0,Bangalore
8676000,1180,2,1,1,0,0,0,0,1,1,0,Bangalore
5661000,770,1,1,1,0,0,0,0,1,1,0,Bangalore
10500000,1430,3,1,1,0,0,0,0,1,1,0,Bangalore
9558000,1300,2,1,1,0,0,0,0,1,1,0,Bangalore
11900000,1630,3,1,1,0,0,0,0,1,1,0,Bangalore
8897000,1210,2,1,1,0,0,0,0,1,1,0,Bangalore
6984999,950,2,1,1,0,0,0,0,1,1,0,Bangalore
10800000,1480,3,1,1,0,0,0,0,1,1,0,Bangalore
9264000,1260,2,1,1,0,0,0,0,1,1,0,Bangalore
7426000,1010,2,1,1,0,0,0,0,1,1,0,Bangalore
11200000,1530,3,1,1,0,0,0,0,1,1,0,Bangalore
11700000,1600,3,1,1,0,0,0,0,1,1,0,Bangalore
5000000,680,1,1,1,0,0,0,0,1,1,0,Bangalore
6691000,910,1,1,1,0,0,0,0,1,1,0,Bangalore
8100000,718,2,1,1,1,1,1,0,1,1,0,Bangalore
10900000,905,3,1,1,1,1,1,0,1,1,0,Bangalore
10500000,972,3,1,1,1,1,1,0,1,1,0,Bangalore
4800000,1310,3,1,1,1,1,1,0,1,1,0,Bangalore
13500000,2350,3,0,0,0,0,0,0,0,1,0,Bangalore
68700000,4053,4,1,1,1,1,0,0,1,1,0,Bangalore
4359000,814,2,1,1,0,1,0,0,1,1,0,Bangalore
8570000,1405,3,1,1,0,0,0,0,1,1,0,Bangalore
23500000,3613,4,1,1,0,1,0,0,1,1,0,Bangalore
10500000,1482,3,1,1,0,0,0,0,0,0,0,Bangalore
9614000,1346,2,1,1,0,0,0,0,0,0,0,Bangalore
8800000,1232,2,1,1,0,0,0,0,0,0,0,Bangalore
8779000,1245,2,1,1,1,1,1,0,1,1,0,Bangalore
9900000,1545,3,1,1,0,1,1,0,1,1,0,Bangalore
46100000,2678,3,1,1,1,1,0,0,1,1,0,Bangalore
5055000,966,3,1,1,0,1,0,0,1,1,0,Bangalore
6819000,1286,3,1,1,0,1,0,0,1,1,0,Bangalore
3872999,708,2,1,1,0,1,0,0,1,1,0,Bangalore
8370999,1535,3,1,1,1,1,1,0,1,1,0,Bangalore
8039000,1470,3,1,1,1,1,1,0,1,1,0,Bangalore
5868000,1045,2,1,1,1,1,1,0,1,1,0,Bangalore
6021000,1075,2,1,1,1,1,1,0,1,1,0,Bangalore
7194000,1290,2,1,1,1,1,1,0,1,1,0,Bangalore
7581000,1380,2,1,1,1,1,1,0,1,1,0,Bangalore
8137000,1465,3,1,1,1,1,1,0,1,1,0,Bangalore
6612000,1284,2,1,1,0,1,1,0,1,0,0,Bangalore
5443000,1057,2,1,1,0,1,1,0,1,0,0,Bangalore
7631999,1482,3,1,1,0,1,1,0,1,0,0,Bangalore
4371000,930,1,1,1,1,1,0,0,1,1,0,Bangalore
4371000,930,1,1,1,1,1,0,0,1,1,0,Bangalore
4888000,1040,1,1,1,1,1,0,0,1,1,0,Bangalore
4582000,975,2,1,1,1,1,0,0,1,1,0,Bangalore
4371000,930,1,1,1,1,1,0,0,1,1,0,Bangalore
4888000,1040,1,1,1,1,1,0,0,1,1,0,Bangalore
4582000,975,2,1,1,1,1,0,0,1,1,0,Bangalore
4831000,1028,2,1,1,1,1,0,0,1,1,0,Bangalore
4845000,1031,2,1,1,1,1,0,0,1,1,0,Bangalore
4855000,1033,2,1,1,1,1,0,0,1,1,0,Bangalore
5200000,1407,1,1,0,0,1,1,0,1,1,0,Bangalore
4163000,905,1,1,1,1,1,1,0,1,1,0,Bangalore
4950000,1107,1,1,1,1,1,1,0,1,1,0,Bangalore
4738000,1030,1,1,0,1,1,1,0,0,1,0,Bangalore
7356000,1113,2,1,1,1,1,1,0,1,1,0,Bangalore
6916000,1040,2,1,1,1,1,1,0,1,1,0,Bangalore
7778000,1183,2,1,1,1,1,1,0,1,1,0,Bangalore
7452000,1129,2,1,1,1,1,1,0,1,1,0,Bangalore
7428000,1125,2,1,1,1,1,1,0,1,1,0,Bangalore
7873999,1199,2,1,1,1,1,1,0,1,1,0,Bangalore
6655000,1151,2,1,1,1,1,1,0,1,1,0,Bangalore
7476000,1295,2,1,1,1,1,1,0,1,1,0,Bangalore
9762000,1696,3,1,1,1,1,1,0,1,1,0,Bangalore
9785000,1700,3,1,1,1,1,1,0,1,1,0,Bangalore
17900000,2700,3,1,1,1,1,1,0,1,1,1,Bangalore
16000000,1900,3,1,1,1,1,1,0,1,1,0,Bangalore
16000000,1900,3,1,1,1,1,1,0,1,1,0,Bangalore
16000000,1900,3,1,1,1,1,1,0,1,1,0,Bangalore
16500000,2000,3,1,1,0,1,1,1,1,1,0,Bangalore
28000000,2700,2,1,1,0,0,1,0,1,1,0,Bangalore
18500000,2200,3,1,1,0,1,1,0,1,1,0,Bangalore
5301000,1178,2,1,0,0,1,0,0,1,1,0,Bangalore
8900000,1500,3,1,1,0,0,0,0,1,1,0,Bangalore
6061000,1350,2,0,0,0,0,0,0,0,1,0,Bangalore
7408000,1650,3,0,0,0,0,0,0,0,1,0,Bangalore
6083000,1355,3,0,0,0,0,0,0,0,1,0,Bangalore
5949000,1325,2,0,0,0,0,0,0,0,1,0,Bangalore
5657000,1260,2,0,0,0,0,0,0,0,1,0,Bangalore
5500000,1225,2,0,0,0,0,0,0,0,1,0,Bangalore
5837000,1300,2,0,0,0,0,0,0,0,1,0,Bangalore
5848000,1082,3,1,1,1,1,1,1,1,1,0,Bangalore
5089000,883,2,1,1,1,1,1,1,1,1,0,Bangalore
4789000,800,2,1,1,1,1,1,1,1,1,0,Bangalore
50100000,4622,4,1,1,0,1,1,0,1,1,0,Bangalore
50100000,4622,4,1,1,0,1,1,0,1,1,0,Bangalore
4600000,1097,2,1,0,0,1,0,0,1,1,0,Bangalore
4500000,1076,2,1,1,0,1,0,0,1,1,0,Bangalore
5150000,1235,2,1,1,0,1,0,0,1,1,0,Bangalore
6233000,1163,2,1,1,0,1,0,0,1,1,0,Bangalore
10100000,1560,3,1,1,0,1,1,0,1,1,0,Bangalore
3500000,538,1,0,0,0,0,0,0,0,1,0,Bangalore
11600000,1873,3,1,1,0,1,0,0,1,1,0,Bangalore
68700000,4053,4,1,1,1,1,0,0,1,1,0,Bangalore
9335000,1476,3,1,1,1,1,1,0,1,1,0,Bangalore
8001000,1265,3,1,1,1,1,1,0,1,1,0,Bangalore
9658000,1527,3,1,1,1,1,1,0,1,1,0,Bangalore
3500000,538,1,0,0,0,0,0,0,0,1,0,Bangalore
11600000,1891,3,1,1,1,1,0,0,1,1,0,Bangalore
11399999,1877,3,1,1,1,1,0,0,1,1,0,Bangalore
11000000,1845,3,1,1,1,1,0,0,1,1,0,Bangalore
11500000,1888,3,1,1,1,1,0,0,1,1,0,Bangalore
11700000,1892,3,1,1,1,1,0,0,1,1,0,Bangalore
10800000,1798,3,1,1,1,1,0,0,1,1,0,Bangalore
11200000,1862,3,1,1,1,1,0,0,1,1,0,Bangalore
5900000,1216,2,1,0,0,0,0,0,1,1,0,Bangalore
8500000,1340,3,1,1,0,0,0,0,1,1,0,Bangalore
23600000,3628,4,1,1,0,1,0,0,1,1,0,Bangalore
3800000,1000,2,1,1,1,1,1,0,1,1,0,Bangalore
4500000,1076,2,1,0,0,1,0,0,1,1,0,Bangalore
4600000,1097,2,1,1,0,1,0,0,1,1,0,Bangalore
4550000,1076,2,1,0,0,1,0,0,1,1,0,Bangalore
5150000,1235,2,1,1,0,1,1,0,1,1,0,Bangalore
4700000,1124,1,1,1,0,1,1,0,1,1,0,Bangalore
4560000,1076,2,1,1,0,1,1,0,1,1,0,Bangalore
4635000,1097,2,1,1,0,1,1,0,1,1,0,Bangalore
10600000,1635,3,1,1,0,1,1,0,1,1,0,Bangalore
46500000,4332,4,1,1,0,1,1,0,1,1,0,Bangalore
5670000,1260,2,1,1,0,0,0,0,1,1,0,Bangalore
6000000,1272,2,1,0,0,0,0,0,0,1,0,Bangalore
30500000,3596,4,1,1,1,1,1,0,1,1,0,Bangalore
36000000,4239,5,1,1,1,1,1,0,1,1,0,Bangalore
22599999,2666,3,1,1,1,1,1,0,1,1,0,Bangalore
15700000,1750,3,1,1,1,1,1,0,1,1,0,Bangalore
13899999,1545,3,1,1,1,1,1,0,1,1,0,Bangalore
8365000,1195,3,1,1,1,1,0,0,1,1,0,Bangalore
7831999,1205,3,1,1,1,1,0,0,1,1,0,Bangalore
7767000,1195,3,1,1,1,1,0,0,1,1,0,Bangalore
9174000,1044,3,1,1,1,0,0,0,1,1,0,Bangalore
8662000,1230,3,1,1,1,1,0,0,1,1,0,Bangalore
9100000,1300,3,1,1,1,1,0,0,1,1,0,Bangalore
9100000,1300,3,1,1,1,1,0,0,1,1,0,Bangalore
7831999,1205,3,1,1,1,1,0,0,1,1,0,Bangalore
8874000,1305,3,1,1,1,0,0,0,1,1,0,Bangalore
8492000,1205,3,1,1,1,1,0,0,1,1,0,Bangalore
7767000,1195,3,1,1,1,1,0,0,1,1,0,Bangalore
7000000,1375,3,1,1,0,0,1,0,1,1,0,Bangalore
7000000,1375,3,1,1,0,0,1,0,1,1,0,Bangalore
14700000,1545,3,1,1,1,1,1,0,1,1,0,Bangalore
8435000,1205,3,1,1,1,1,0,0,1,1,0,Bangalore
8365000,1195,3,1,1,1,1,0,0,1,1,0,Bangalore
7831999,1205,3,1,1,1,1,0,0,1,1,0,Bangalore
8435000,1205,3,1,1,1,1,0,0,1,1,0,Bangalore
8365000,1195,3,1,1,1,1,0,0,1,1,0,Bangalore
8874000,1305,3,1,1,1,1,0,0,1,1,0,Bangalore
8365000,1195,3,1,1,1,1,0,0,1,1,0,Bangalore
8492000,1205,3,1,1,1,1,0,0,1,1,0,Bangalore
7767000,1195,3,1,1,1,1,0,0,1,1,0,Bangalore
13899999,1545,3,1,1,1,1,1,0,1,1,0,Bangalore
13899999,1545,3,1,1,1,1,1,0,1,1,0,Bangalore
13899999,1545,3,1,1,1,1,1,0,1,1,0,Bangalore
13899999,1545,3,1,1,1,1,1,0,1,1,0,Bangalore
13899999,1545,3,1,1,1,1,1,0,1,1,0,Bangalore
13899999,1545,3,1,1,1,1,1,0,1,1,0,Bangalore
10800000,1901,3,1,1,0,1,1,0,0,1,0,Bangalore
10800000,1901,3,1,1,0,1,1,0,1,1,0,Bangalore
7900000,1337,3,1,1,0,1,1,0,0,1,0,Bangalore
7900000,1337,3,1,1,0,1,1,0,1,1,0,Bangalore
13799999,1978,3,1,1,0,1,1,0,1,1,0,Bangalore
9436000,1505,3,1,1,0,0,0,0,1,1,0,Bangalore
8700000,1535,3,1,1,1,1,1,0,1,1,0,Bangalore
6400000,1110,2,1,1,1,1,1,0,1,1,0,Bangalore
9200000,1455,3,1,1,0,1,0,0,1,1,0,Bangalore
7000000,1105,2,1,1,1,1,1,0,1,1,0,Bangalore
8200000,1271,3,1,1,1,1,1,0,1,1,0,Bangalore
6300000,1078,2,1,1,1,1,1,0,1,1,0,Bangalore
27799999,3273,3,1,1,1,1,1,0,1,1,0,Bangalore
22900000,2697,3,1,1,1,1,1,0,1,1,0,Bangalore
45000000,5300,5,1,1,1,1,1,0,1,1,0,Bangalore
30800000,3633,4,1,1,1,1,1,0,1,1,0,Bangalore
45700000,5384,5,1,1,1,1,1,0,1,1,0,Bangalore
36400000,4289,5,1,1,1,1,1,0,1,1,0,Bangalore
7900000,1393,3,1,1,0,1,1,0,1,1,0,Bangalore
113400000,4977,4,1,1,1,1,1,0,1,1,0,Bangalore
10600000,1635,3,1,1,0,1,1,0,1,0,0,Bangalore
10600000,1635,3,1,1,0,1,1,0,1,1,0,Bangalore
9200000,1475,3,1,1,0,1,1,0,1,0,0,Bangalore
8700000,1360,3,1,1,0,0,0,0,1,1,0,Bangalore
10100000,1560,3,1,1,0,1,1,0,1,1,0,Bangalore
8570000,1405,3,1,1,0,0,0,0,1,1,0,Bangalore
8700000,1360,3,1,1,0,0,0,0,1,1,0,Bangalore
8025000,1408,3,1,1,0,1,1,0,1,1,0,Bangalore
4300000,1076,2,1,0,0,1,0,0,1,1,0,Bangalore
11399999,1841,3,1,1,1,1,1,0,1,1,0,Bangalore
6300000,1183,2,0,0,0,0,0,0,0,1,0,Bangalore
10300000,1620,3,1,1,0,1,1,0,1,1,0,Bangalore
11500000,1869,3,1,1,1,1,1,0,1,1,0,Bangalore
7900000,1337,3,1,1,0,1,1,0,1,1,0,Bangalore
8700000,1360,3,1,1,0,0,0,0,1,1,0,Bangalore
10100000,1470,3,1,1,1,1,1,0,1,1,1,Bangalore
10800000,1575,3,1,1,1,1,1,0,1,1,1,Bangalore
9446000,1360,2,1,1,1,1,1,0,1,1,1,Bangalore
11700000,1715,3,1,1,1,1,1,0,1,1,1,Bangalore
8306999,1184,2,1,1,1,1,1,0,1,1,1,Bangalore
4883000,655,1,1,1,1,1,1,0,1,1,1,Bangalore
11500000,1680,3,1,1,1,1,1,0,1,1,1,Bangalore
8378000,1195,2,1,1,1,1,1,0,1,1,1,Bangalore
5951000,820,1,1,1,1,1,1,0,1,1,1,Bangalore
5500000,1310,3,0,0,0,0,0,0,0,0,0,Chennai
5350000,1126,2,1,1,1,1,0,0,1,1,0,Chennai
8205000,1307,3,1,1,1,1,1,0,1,0,0,Chennai
23400000,3600,3,1,1,0,1,0,0,1,0,0,Chennai
10100000,1700,3,1,1,0,1,0,0,1,0,0,Chennai
2950000,576,1,1,1,1,1,1,0,1,1,0,Chennai
7600000,1207,3,1,1,1,1,1,0,1,1,0,Chennai
2234000,604,2,1,0,0,0,1,0,0,0,0,Chennai
5521000,986,2,0,0,0,0,0,0,0,1,0,Chennai
6321000,1345,3,1,1,1,0,1,0,1,1,0,Chennai
3404000,510,1,0,0,0,0,0,0,0,0,0,Chennai
11600000,1508,3,1,1,1,1,1,0,0,1,0,Chennai
6536000,1245,2,1,1,0,0,1,0,1,1,0,Chennai
24200000,1565,3,0,0,0,0,0,0,0,1,0,Chennai
8162000,1306,2,1,1,0,0,0,0,0,0,0,Chennai
6190000,1113,2,1,0,0,0,0,0,1,0,0,Chennai
9613000,1479,3,1,1,1,0,1,0,1,1,0,Chennai
7542000,1640,3,1,1,1,1,1,1,1,1,0,Chennai
6338000,1112,2,0,0,0,0,0,0,0,0,0,Chennai
2724000,645,2,1,1,1,1,0,0,1,1,0,Chennai
5500000,1310,3,0,0,0,0,0,0,0,0,0,Chennai
5350000,1126,2,1,1,1,1,0,0,1,1,0,Chennai
8205000,1307,3,1,1,1,1,1,0,1,0,0,Chennai
23400000,3600,3,1,1,0,1,0,0,1,0,0,Chennai
10100000,1700,3,1,1,0,1,0,0,1,0,0,Chennai
2950000,576,1,1,1,1,1,1,0,1,1,0,Chennai
7600000,1207,3,1,1,1,1,1,0,1,1,0,Chennai
2234000,604,2,1,0,0,0,1,0,0,0,0,Chennai
5521000,986,2,0,0,0,0,0,0,0,1,0,Chennai
6321000,1345,3,1,1,1,0,1,0,1,1,0,Chennai
3404000,510,1,0,0,0,0,0,0,0,0,0,Chennai
11600000,1508,3,1,1,1,1,1,0,0,1,0,Chennai
6536000,1245,2,1,1,0,0,1,0,1,1,0,Chennai
24200000,1565,3,0,0,0,0,0,0,0,1,0,Chennai
8162000,1306,2,1,1,0,0,0,0,0,0,0,Chennai
6190000,1113,2,1,0,0,0,0,0,1,0,0,Chennai
9613000,1479,3,1,1,1,0,1,0,1,1,0,Chennai
7542000,1640,3,1,1,1,1,1,1,1,1,0,Chennai
6338000,1112,2,0,0,0,0,0,0,0,0,0,Chennai
2724000,645,2,1,1,1,1,0,0,1,1,0,Chennai
3388000,738,2,0,0,0,0,0,0,0,0,0,Chennai
3175000,804,2,0,0,0,0,0,0,1,1,0,Chennai
19100000,2474,4,1,1,1,1,1,1,1,1,0,Chennai
4065999,701,2,0,0,0,0,0,0,0,0,0,Chennai
6500000,1350,2,0,0,0,0,0,0,0,1,0,Chennai
5500000,785,2,0,0,0,0,0,0,0,0,0,Chennai
3500000,538,1,1,1,0,1,1,0,1,1,0,Chennai
17000000,1361,2,1,1,0,1,0,0,1,1,0,Chennai
2499000,677,2,0,0,0,0,1,1,1,1,0,Chennai
4165999,868,2,0,0,0,0,0,0,0,0,0,Chennai
4875000,920,2,0,0,0,0,0,0,0,1,0,Chennai
3442000,850,2,0,0,0,0,0,0,0,0,0,Chennai
4165000,850,2,0,0,0,0,0,0,0,0,0,Chennai
5298000,1019,2,0,0,0,0,0,0,0,0,0,Chennai
5184000,1080,3,0,0,0,0,0,0,0,1,0,Chennai
10000000,1943,3,1,1,0,1,0,0,1,1,0,Chennai
6225000,1245,3,0,0,0,0,1,0,0,1,0,Chennai
5599000,817,2,0,0,0,0,0,0,0,0,0,Chennai
6100000,1185,3,0,0,0,0,1,0,0,0,0,Chennai
2960000,779,2,0,0,0,0,1,0,0,0,0,Chennai
7200000,1330,2,0,0,0,0,0,0,0,0,0,Chennai
35000000,2011,4,0,0,0,0,0,0,0,0,0,Chennai
4998000,1112,2,1,0,0,0,0,0,1,0,0,Chennai
3400000,612,2,1,1,1,1,1,0,1,0,0,Chennai
6500000,900,2,0,0,0,0,0,0,0,1,0,Chennai
8675000,1641,3,0,0,0,0,0,0,0,1,0,Chennai
6259000,963,2,1,0,0,1,0,0,1,1,0,Chennai
3400000,1062,3,1,1,1,1,1,1,1,1,0,Chennai
12000000,940,2,0,0,0,0,0,0,0,1,0,Chennai
5999000,1400,3,0,0,0,0,0,0,0,0,0,Chennai
10400000,1671,3,1,0,1,0,0,0,0,0,0,Chennai
8000000,1952,3,0,0,0,0,0,0,0,1,0,Chennai
5003000,944,2,0,0,0,0,0,0,0,1,0,Chennai
4192000,975,1,0,0,0,0,0,0,0,1,0,Chennai
5500000,1060,3,0,0,0,0,0,0,0,0,0,Chennai
